Country,City,Line,Phase,Start year,End year,RR?,Length,TunnelPer,Tunnel,Elevated,Atgrade,Stations,Platform Length (Meters),Source1,Cost,Currency,Year,PPP rate,Real cost,Cost/km (Millions),Inflation Index,Real cost (2025 dollars),Cost/km (2025 dollars),Source2,Reference,,,,
CN,Changchun,New Beihu Line,New Beihu Line,2010,2019,0,13.4,0%,0,,,13,55,,"4,210.00",CNY,2015,0.258,1086.18,81.1,1.351080302,"1,467.5",109.5,,https://zfxxgk.ndrc.gov.cn/web/iteminfo.jsp?id=320,,,,
CN,Changchun,Line 2,Line 2 Western Extension,2015,2019,0,5.3,100%,5.3,,,3,117,,"3,350.00",CNY,2017,0.239,800.65,151.1,1.306417265,"1,046.0",197.4,,https://zfxxgk.ndrc.gov.cn/web/iteminfo.jsp?id=320,,,,
CN,Changchun,Line 2,Line 2,,2020,0,22.8,100%,22.8,,,19,117,,"15,400.00",CNY,2020,0.239,3680.60,161.4,1.237308306,"4,554.0",199.7,,http://www.rail-transit.com/project/show.php?itemid=231,,,,
CN,Changchun,Line 1,Line 1 South Extension,2010,2019,0,8,100%,8,,,6,117,,"5,520.00",CNY,2015,0.258,1424.16,178.0,1.351080302,"1,924.2",240.5,,https://zfxxgk.ndrc.gov.cn/web/iteminfo.jsp?id=320,,,,
CN,Changsha,First,First,2008,2015,0,45.92,97%,44.61,,,32,117,,"22,171.00",CNY,2012,0.281,6230.05,135.7,1.394762058,"8,689.4",189.2,,http://www.chinanews.com/gn/news/2009/02-11/1558424.shtml,,,,
CN,Changsha,Line 2,Line 2 Phase 2,2011,2015,0,21.926,100%,21.926,,,19,117,,"11,900.00",CNY,2013,0.273,3248.70,148.2,1.374627077,"4,465.8",203.7,,http://www.hncsmtr.com/jsdt/gcgk/2033/14944654790008899_1.html,https://www.sohu.com/a/237588900_683466,,,
CN,Changsha,Line 2 West Extension,Line 2 West Extension Phase 2,2021,2025,0,13.99,98%,13.78,,,11,117,,"12,342.00",CNY,2021,0.2390,2949.74,210.8,1.181787652,"3,486.0",249.2,,http://www.rail-transit.com/project/show.php?itemid=501,,,,
CN,Chengdu,Line S3,Line S3,2021,,1,38.7,27%,10.42,,,7,184,,"12,903.00",CNY,2021,0.2390,3083.82,79.7,1.181787652,"3,644.4",94.2,,http://www.rail-transit.com/project/show.php?itemid=540,,,,
CN,Chengdu,Line S5,Line S5,2022,,1,59,17%,9.85,,,13,184,,"22,600.00",CNY,2021,0.2390,5401.40,91.5,1.181787652,"6,383.3",108.2,,https://www.163.com/dy/article/HFCE3KEU05149A02.html,https://www.12369zb.com/view/482/MUlxBX4B4pnqPFb2iCfa.html,,,
CN,Chengdu,Line 10,Line 10 Phase 1,2013,2020,0,10.9,100%,10.9,,,5,138,,"5,520.00",CNY,2017,0.239,1319.28,121.0,1.306417265,"1,723.5",158.1,,https://www.ndrc.gov.cn/fggz/zcssfz/zdgc/201505/t20150518_1146000.html,,,,
CN,Chengdu,Line 4,Line 4 Phase 2,2013,2020,0,21.3,100%,21.3,,,13,117,,"10,220.00",CNY,2017,0.239,2442.58,114.7,1.306417265,"3,191.0",149.8,,https://www.ndrc.gov.cn/fggz/zcssfz/zdgc/201505/t20150518_1146000.html,,,,
CN,Chengdu,Line 18,Line 18 Phase 1 and 2,2016,2019,0,58.6,65%,37.9,,,13,184,,"34,700.00",CNY,2018,0.237,8223.90,140.3,1.275269108,"10,487.7",179.0,,http://www.rail-transit.com/project/show.php?itemid=291,,,,
CN,Chengdu,Line 5,Line 5 Phase 1 and 2 (redesign),2015,2020,0,49,68%,33.2,,,39,184,,"32,480.00",CNY,2018,0.237,7697.76,157.1,1.275269108,"9,816.7",200.3,,https://www.ndrc.gov.cn/fggz/zcssfz/zdgc/201505/t20150518_1146000.html,,,,
CN,Chengdu,Line 17,Line 17 Phase 1,2021,,0,26.14,79%,20.64,,,9,184,,"17,151.00",CNY,2021,0.2390,4099.09,156.8,1.181787652,"4,844.3",185.3,,http://www.rail-transit.com/project/show.php?itemid=76,https://www.163.com/dy/article/DPVGIOAD0514MG5I.html,,,
CN,Chengdu,Line 3,Line 3 Phase 2,2013,2020,0,15,60%,9,,,9,117,,"7,030.00",CNY,2017,0.239,1680.17,112.0,1.306417265,"2,195.0",146.3,,https://www.ndrc.gov.cn/fggz/zcssfz/zdgc/201505/t20150518_1146000.html,,,,
CN,Chengdu,Line 3,Line 3 Phase 3 (redesign),2015,,0,12.6,57%,7.2,,,9,117,,"6,240.00",CNY,2015,0.258,1609.92,127.8,1.351080302,"2,175.1",172.6,,https://www.ndrc.gov.cn/fggz/zcssfz/zdgc/201505/t20150518_1146000.html,,,,
CN,Chengdu,Line 7,Line 7,2013,2020,0,38.6,100%,38.6,,,31,138,,"27,010.00",CNY,2017,0.239,6455.39,167.2,1.306417265,"8,433.4",218.5,,https://www.ndrc.gov.cn/fggz/zcssfz/zdgc/201505/t20150518_1146000.html,,,,
CN,Chengdu,Line 1,Line 1 Phase 3,2013,2020,0,13,43%,5.6,,,10,117,,"5,820.00",CNY,2017,0.239,1390.98,107.0,1.306417265,"1,817.2",139.8,,https://www.ndrc.gov.cn/fggz/zcssfz/zdgc/201505/t20150518_1146000.html,,,,
CN,Chongqing,Bishan-Tongliang Line,Bishan-Tongliang Line,2020,,0,37.353,28%,10.386,,,9,92,,"8,642.00",CNY,2020,0.2390,2065.44,55.3,1.237308306,"2,555.6",68.4,,http://www.rail-transit.com/project/show.php?itemid=412,https://www.sohu.com/a/392594635_120388781,http://www.rail-transit.com/shiping/show.php?itemid=869,,
CN,Chongqing,Jiangjin Line,Jiangjin Line South Extension,2018,,0,4.6,,,,,2,117,,"3,500.00",CNY,2018,0.237,829.50,180.3,1.275269108,"1,057.8",230.0,,http://ghzrzyj.cq.gov.cn/zwxx_186/mtgz/202208/t20220803_10975207.html,,,,
CN,Chongqing,Jiangjin Line,Jiangjin Line,2020,,0,28.22,21%,5.8,,,7,117,,"6,892.00",CNY,2020,0.2390,1647.19,58.4,1.237308306,"2,038.1",72.2,,http://www.rail-transit.com/project/show.php?itemid=399,http://m.xinhuanet.com/cq/2019-01/27/c_1124047880.htm,,,
CN,Chongqing,Line 17,Line 17 (redesign) Phase 1,2022,2026,0,14.18,100%,14.18,,,9,117,,"12,256.96",CNY,2024,0.2390,2929.41,206.6,1.020848675,"2,990.5",210.9,,http://www.rail-transit.com/project/show.php?itemid=519,,,,
CN,Chongqing,Line 18,Line 18 Phase 2,2020,2025,0,10.61,100%,10.61,,,8,117,,"9,966.00",CNY,2023,0.2390,2381.87,224.5,1.050957985,"2,503.2",235.9,,http://fzggw.cq.gov.cn/zwgk/zfxxgkml/sphzbaxx/202009/t20200930_7937966_wap.html,,,,
CN,Chongqing,Line 6,Line 6 East,2022,,0,6.7,,,,,3,117,,"4,469.00",CNY,2021,0.2390,1068.09,159.4,1.181787652,"1,262.3",188.4,,https://www.sohu.com/a/516618507_120388781,,,,
CN,Chongqing,Line 27,Line 27,2021,2027,1,51.789,98%,50.529,,,14,138,,"34,587.00",CNY,2021,0.2390,8266.29,159.6,1.181787652,"9,769.0",188.6,,http://www.rail-transit.com/project/show.php?itemid=457,http://fzggw.cq.gov.cn/zwgk/zfxxgkml/sphzbaxx/202011/t20201103_8406228_wap.html,,,
CN,Chongqing,Line 15,Line 15 Phase 2,2021,,1,32.8,93%,30.5,,,11,138,,"22,659.00",CNY,2021,0.2390,5415.50,165.1,1.181787652,"6,400.0",195.1,,http://www.rail-transit.com/project/show.php?itemid=693,,,,
CN,Chongqing,Line 15,Line 15 Phase 1,2021,2027,1,38.73,92%,35.463,,,14,138,,"27,398.00",CNY,2021,0.2390,6548.12,169.1,1.181787652,"7,738.5",199.8,,http://www.rail-transit.com/project/show.php?itemid=456,http://www.rail-transit.com/shiping/show.php?itemid=958,,,
CN,Chongqing,Line 24,Line 24 Phase 1,2021,,0,18.9,100%,18.9,,,12,117,,"15,364.00",CNY,2021,0.2390,3672.00,194.3,1.181787652,"4,339.5",229.6,,http://www.rail-transit.com/project/show.php?itemid=521,,,,
CN,Chongqing,Line 1,Line 1 Phase 2,2007,,0,15.5,,,,,9,117,,"5,014.00",CNY,2007,0.333,1669.66,107.7,1.544448303,"2,578.7",166.4,,http://news.sohu.com/20070609/n250475902.shtml,,,,
CN,Chongqing,Line 1,Line 1 Phase 1,2007,,0,16.5,,,,,14,117,,"7,500.00",CNY,2007,0.333,2497.50,151.4,1.544448303,"3,857.3",233.8,,http://news.sohu.com/20070609/n250475902.shtml,,,,
CN,Chongqing,Line 3,Line 3,2007,,0,39.1,,,,,29,120,,"13,800.00",CNY,2007,0.333,4595.40,117.5,1.544448303,"7,097.4",181.5,,http://www.gov.cn/jrzg/2011-09/29/content_1959823.htm,,,,
CN,Chongqing,Line 2,Line 2,2000,,0,19.15,,,,,18,120,,"4,300.00",CNY,2000,0.367,1578.10,82.4,1.859634146,"2,934.7",153.2,,http://news.sina.com.cn/o/2005-06-15/11406180055s.shtml,https://m.sohu.com/n/384104755/,,,
CN,Chongqing,Line 4,Line 4 West extension,2021,2026,0,10.9,100%,10.9,,,9,117,,"10,603.00",CNY,2021,0.2390,2534.12,232.5,1.181787652,"2,994.8",274.8,,http://www.rail-transit.com/project/show.php?itemid=517,http://fzggw.cq.gov.cn/zwgk/zfxxgkml/sphzbaxx/202010/t20201010_7947213_wap.html,,,
CN,Fuzhou,Line 6,Line 6 East Extension,2020,,0,5.29,100%,5.29,,,6,117,,"4,083.00",CNY,2020,0.2390,975.84,184.5,1.237308306,"1,207.4",228.2,,https://xm.leju.com/news/2020-07-10/14296687241366554352613.shtml,http://fgw.fuzhou.gov.cn/zz/fgwzwgk/tzgg/201804/t20180428_2189534.htm,,,
CN,Guangzhou,Line 14,Line 14 Phase 1,2012,2018,0,54.4,40%,21.9,,,13,117,,"18,913.00",CNY,2015,0.258,4879.55,89.7,1.351080302,"6,592.7",121.2,,https://www.ndrc.gov.cn/fggz/zcssfz/zdgc/201209/t20120905_1145857.html,https://m.21jingji.com/article/20201209/herald/7d218ef3f8835e2e9df093c805e45652.html,,,
CN,Guangzhou,Line 14,Line 14 Branch,2012,2018,0,21.6,92%,19.9,,,5,117,,"7,802.00",CNY,2015,0.258,2012.92,93.2,1.351080302,"2,719.6",125.9,,https://www.ndrc.gov.cn/fggz/zcssfz/zdgc/201209/t20120905_1145857.html,http://district.ce.cn/newarea/roll/201503/17/t20150317_4847921.shtml,,,
CN,Guangzhou,Line 4,Line 4 South Extension,2012,2018,0,12.5,96%,12.01,,,6,68,,"7,849.42",CNY,2015,0.258,2025.15,162.0,1.351080302,"2,736.1",218.9,,http://mee.gov.cn/ywgz/hjyxpj/jsxmhjyxpj/xmslqk/201605/W020160522150689146882.pdf,,,,
CN,Guangzhou,Line 21,Line 21,2012,2018,0,61.6,69%,42.5,,,14,117,,"29,133.00",CNY,2015,0.258,7516.31,122.0,1.351080302,"10,155.1",164.9,,https://www.ndrc.gov.cn/fggz/zcssfz/zdgc/201209/t20120905_1145857.html,https://www.sohu.com/a/351491006_124706,,,
CN,Guangzhou,Line 3,Line 3 Phase 1,2000,,0,35.86,100%,35.86,,,18,117,,"15,300.00",CNY,2000,0.367,5615.10,156.6,1.859634146,"10,442.0",291.2,,http://drc.gd.gov.cn/zdxm5665/content/post_851139.html,,,,
CN,Guangzhou,Line 6,Line 6 Phase 1,2006,,0,24.3,87%,21.2,,,22,68,,"11,529.00",CNY,2006,0.349,4023.62,165.6,1.5884375,"6,391.3",263.0,,http://news.sina.com.cn/c/2007-09-06/013313825648.shtml,,,,
CN,Guangzhou,Line 6,Line 6 Phase 3,2009,,0,17.6,100%,17.6,,,,102,,"7,156.00",CNY,2009,0.317,2268.45,128.9,1.492651617,"3,386.0",192.4,,http://drc.gd.gov.cn/zdxm5665/content/post_851371.html,,,,
CN,Guangzhou,Line 9,Line 9,2009,,0,18.3,100%,18.3,,,,117,,"7,750.00",CNY,2009,0.317,2456.75,134.2,1.492651617,"3,667.1",200.4,,http://drc.gd.gov.cn/zdxm5665/content/post_851371.html,,,,
CN,Guangzhou,Line 7,Line 7,2012,,0,17.6,100%,17.6,,,,117,,"9,230.00",CNY,2012,0.281,2593.63,147.4,1.394762058,"3,617.5",205.5,,http://www.gz.gov.cn/zwgk/zdxm/2012n/content/post_2847743.html,,,,
CN,Guangzhou,Line 2 and 8,Line 2 and 8 Extension,2007,,0,28.55,,,,,22,138,,"14,729.00",CNY,2007,0.333,4904.76,171.8,1.544448303,"7,575.1",265.3,,https://www.ndrc.gov.cn/fzggw/jgsj/tzs/sjdt/200706/t20070622_1192155.html,,,,
CN,Guangzhou,Line 8,Line 8 Eastern Extension,2021,,0,18,100%,18,,,7,138,,"16,576.00",CNY,2021,0.2390,3961.66,220.1,1.181787652,"4,681.8",260.1,,https://new.qq.com/omn/20210623/20210623A096ZY00.html,https://news.dayoo.com/guangzhou/202011/02/139995_53631830.htm,,,
CN,Guangzhou,Line 18,Line 18 North,2021,,1,41.1,100%,41.1,,,10,184,,"38,130.00",CNY,2021,0.2390,9113.07,221.7,1.181787652,"10,769.7",262.0,,http://www.rail-transit.com/project/show.php?itemid=619,,,,
CN,Guangzhou,Line 11,Line 11,2019,,0,44.2,100%,44.2,,,32,184,,"45,521.00",CNY,2019,0.2380,10834.00,245.1,1.252572783,"13,570.4",307.0,,http://www.rail-transit.com/project/show.php?itemid=87,,,,
CN,Guangzhou,Line 18,Nansha-Zhuhai (Zhongshan) intercity or Line 18,2020,,1,79,100%,79,,,,184,,"48,600.00",CNY,2020,0.2390,11615.40,147.0,1.237308306,"14,371.8",181.9,,http://gd.people.com.cn/n2/2020/0805/c123932-34206133.html,,,,
CN,Guangzhou,Line 22,Line 22 Northern Extension,2020,,1,39,100%,39,,,,184,,"32,500.00",CNY,2020,0.2390,7767.50,199.2,1.237308306,"9,610.8",246.4,,http://gd.people.com.cn/n2/2020/0805/c123932-34206133.html,,,,
CN,Guangzhou,Line 28,Line 28,2020,,1,107,100%,107,,,,184,,"95,300.00",CNY,2020,0.2390,22776.70,212.9,1.237308306,"28,181.8",263.4,,http://gd.people.com.cn/n2/2020/0805/c123932-34206133.html,,,,
CN,Guiyang,Line 2,Line 2 Phase 1,,2021,0,27.6,100%,27.6,,,24,117,,"19,459.00",CNY,2021,0.2390,4650.70,168.5,1.181787652,"5,496.1",199.1,,http://www.rail-transit.com/project/show.php?itemid=294,,,,
CN,Hangzhou,Hangzhou-Haining Line,Hangzhou-Haining Line,,2021,0,48.18,31%,14.81,,,12,78,,"13,611.00",CNY,2021,0.2390,3253.03,67.5,1.181787652,"3,844.4",79.8,,http://www.rail-transit.com/project/show.php?itemid=249,,,,
CN,Hangzhou,Hanglin LIne,Hanglin Line (Hangzhou Section),2016,2020,0,14.26,30%,4.32,,,6,78,,"4,590.00",CNY,2018,0.237,1087.83,76.3,1.275269108,"1,387.3",97.3,,http://www.rail-transit.com/project/show.php?itemid=89,,,,
CN,Hangzhou,Hanglin LIne,Hanglin Line (Lin'an Section),2016,2020,0,20.72,42%,8.64,,,6,78,,"6,740.00",CNY,2018,0.237,1597.38,77.1,1.275269108,"2,037.1",98.3,,http://www.rail-transit.com/project/show.php?itemid=89,,,,
CN,Hangzhou,Line 2,Line 2 Phase 1 Xiaoshan section,2008,,0,18.2,100%,18.2,,,13,117,,"10,500.00",CNY,2008,0.315,3307.50,181.7,1.487341096,"4,919.4",270.3,,http://zzhz.zjol.com.cn/05zzhz/system/2008/09/29/009985997.shtml,,,,
CN,Hangzhou,K1 Airport Line,K1 Airport Line,2019,2022,0,59.1316,79%,46.5,,,15,138,,"43,206.00",CNY,2021,0.2390,10326.23,174.6,1.181787652,"12,203.4",206.4,,http://www.rail-transit.com/project/show.php?itemid=116,,,,
CN,Hangzhou,Line 3,Line 3 North Extension,2020,2022,0,4.7,100%,4.7,,,4,117,,"10,870.00",CNY,2020,0.2390,2597.93,552.8,1.237308306,"3,214.4",683.9,,http://www.rail-transit.com/project/show.php?itemid=351,,,,
CN,Hangzhou,Hangfu Line,Hangfu Line,,2021,0,23.508,100%,23.508,,,11,117,,"13,298.00",CNY,2021,0.2390,3178.22,135.2,1.181787652,"3,756.0",159.8,,http://www.rail-transit.com/project/show.php?itemid=286,,,,
CN,Hangzhou,Line 10,Line 10 Phase 2,2022,,0,13.33,100%,13.33,,,10,138,,"10,508.00",CNY,2021,0.2390,2511.41,188.4,1.181787652,"2,968.0",222.7,,http://www.rail-transit.com/project/show.php?itemid=359,,,,
CN,Hangzhou,Line 5,Line 5 Phase 2 West,2020,,0,4.95,100%,4.95,,,2,117,,"3,038.00",CNY,2020,0.2390,726.08,146.7,1.237308306,898.4,181.5,,http://www.rail-transit.com/project/show.php?itemid=270,,,,
CN,Hangzhou,Line 2,Line 2 Phase 1 (redesign),2017,,0,30.5,100%,30.5,,,24,117,,"17,783.00",CNY,2017,0.239,4250.14,139.3,1.306417265,"5,552.5",182.0,,https://fzggw.zj.gov.cn/art/2017/7/6/art_1599553_30290528.html,,,,
CN,Hangzhou,Line 2,Line 2 Phase 2,2014,,0,11.281,100%,11.281,,,9,117,,"7,900.00",CNY,2014,0.266,2101.40,186.3,1.352684002,"2,842.5",252.0,,http://zj.cnr.cn/hzbb/20141013/t20141013_516587545.shtml,http://117.149.20.102/zjgcjy/InfoDetail/?InfoID=8a06b8de-a13d-4102-9c58-df3858d9e226&CategoryNum=004001001,,,
CN,Hangzhou,Line 6,Line 6 Phase 1,,2021,0,26.955,100%,26.955,,,19,117,,"17,830.00",CNY,2021,0.2390,4261.37,158.1,1.181787652,"5,036.0",186.8,,http://www.rail-transit.com/project/show.php?itemid=301,,,,
CN,Hangzhou,Line 5,Line 5 Phase 1,2014,2020,0,51.6,100%,51.6,,,36,117,,"36,064.00",CNY,2017,0.239,8619.30,167.0,1.306417265,"11,260.4",218.2,,http://www.rail-transit.com/project/show.php?itemid=313,,,,
CN,Hangzhou,Line 4,Line 4 Phase 1,2013,,0,20.8,100%,20.8,,,18,117,,"14,350.00",CNY,2013,0.273,3917.55,188.3,1.374627077,"5,385.2",258.9,,https://www.cssglw.com/news/635201059257656250.html,,,,
CN,Hefei,Line 6,Line 6 East Extension,2021,,0,10,100%,10,,,4,117,,"6,887.00",CNY,2020,0.2390,1645.99,164.6,1.237308306,"2,036.6",203.7,Media,http://www.rail-transit.com/project/show.php?itemid=713,,,,
CN,Hefei,Hefei-Lu'an Regional Express Line,Hefei-Lu'an Regional Express Line,2018,,0,63.1,19%,11.94,,,19,117,,"22,190.00",CNY,2020,0.2390,5303.41,84.0,1.237308306,"6,562.0",104.0,Trade,http://www.rail-transit.com/project/show.php?itemid=66,,,,
CN,Hefei,Line 1,Line 1 South,2019,,0,4.54,100%,4.54,,,3,117,,"4,257.00",CNY,2019,0.2380,1013.17,223.2,1.252572783,"1,269.1",279.5,,http://www.rail-transit.com/project/show.php?itemid=307,,,,
CN,Hefei,Line 2,Line 2 Western Extension,2021,,0,12.7,100%,12.7,,,8,117,,"8,965.00",CNY,2021,0.2390,2142.64,168.7,1.181787652,"2,532.1",199.4,,http://www.rail-transit.com/project/show.php?itemid=706,,,,
CN,Kunming,Line 3,Line 3 Phase 1,2017,,0,19.5,,,,,,117,,"13,057.00",CNY,2017,0.239,3120.62,160.0,1.306417265,"4,076.8",209.1,,https://www.kankanyn.com/jianwen/34919.html,,,,
CN,Lanzhou,Line 4,Line 4 Phase 1,2019,,0,26.8,60%,16,,,11,,,"17,062.00",CNY,2019,0.2380,4060.76,151.5,1.252572783,"5,086.4",189.8,,http://www.rail-transit.com/project/show.php?itemid=167,,,,
CN,Nanjing,Line S2 Nanjing-Ma'anshan,Line S2 Nanjing-Ma'anshan Regional Rail (Anhui section),2021,,1,27.49,0%,0,,,8,117,,"6,337.00",CNY,2021,0.2390,1514.54,55.1,1.181787652,"1,789.9",65.1,,http://www.rail-transit.com/project/show.php?itemid=605,,,,
CN,Nanjing,Line S8,Line S8 Phase 2,2022,,0,24,,,,,8,78,,"6,830.00",CNY,2021,0.2390,1632.37,68.0,1.181787652,"1,929.1",80.4,,https://m.jiemian.com/article/2611638.html,,,,
CN,Nanjing,Line S8,Line S8 Phase 2,2012,2014,0,45.2,27%,12.2,,,17,78,,"14,379.00",CNY,2021,0.2390,3436.58,76.0,1.181787652,"4,061.3",89.9,,https://news.sina.com.tw/article/20140812/13098521.html,https://kmcha.com/similar/%E5%AF%A7%E5%A4%A9%E5%9F%8E%E9%9A%9B%E8%BB%8C%E9%81%93,,,
CN,Nanjing,Line S4 Nanjing-Chuzhou,Line S4 Nanjing-Chuzhou Phase 1 (Chuzhou Section),2018,2022,0,32.95,0%,0,,,6,92,,"9,399.67",CNY,2013,0.273,2566.11,77.9,1.374627077,"3,527.4",107.1,,http://www.rail-transit.com/project/show.php?itemid=347,http://www.xhby.net/nj/yw/202107/t20210707_7149440.shtml,,,
CN,Nanjing,Line S4 Nanjing-Chuzhou,Line S4 Nanjing-Chuzhou Phase 2 (Chuzhou Section),2022,,0,13.28,,,,,6,92,,"4,420.00",CNY,2021,0.2390,1056.38,79.5,1.181787652,"1,248.4",94.0,,http://www.rail-transit.com/project/show.php?itemid=435,http://www.xhby.net/nj/yw/202107/t20210707_7149440.shtml,,,
CN,Nanjing,Line S4 Nanjing-Chuzhou,Line S4 Nanjing-Chuzhou Phase 2 (Nanjing Section),2021,,0,5.671,46%,2.63,,,2,92,,"3,435.00",CNY,2021,0.2390,820.97,144.8,1.181787652,970.2,171.1,,http://www.rail-transit.com/project/show.php?itemid=610,http://www.xhby.net/nj/yw/202107/t20210707_7149440.shtml,,,
CN,Nanjing,Line S3 Nanjing-He County,Line S3 Nanjing-He County,2021,,0,42.4,,,,,11,117,,"14,980.00",CNY,2021,0.2390,3580.22,84.4,1.181787652,"4,231.1",99.8,,http://www.rail-transit.com/project/show.php?itemid=727,,,,
CN,Nanjing,Line S5 Nanjing-Yangzhou,Line S5 Nanjing-Yangzhou,2021,,0,53.75,57%,30.66,,,16,138,,"26,852.00",CNY,2021,0.2390,6417.63,119.4,1.181787652,"7,584.3",141.1,,http://www.rail-transit.com/project/show.php?itemid=568,http://www.jshbgz.cn/hpgs/202102/t20210207_451424.html,,,
CN,Nanjing,Line S2 Nanjing-Ma'anshan,Line S2 Nanjing-Ma'anshan Regional Rail (Nanjing section),2021,,1,26.5,52%,13.71,,,8,117,,"14,698.00",CNY,2021,0.2390,3512.82,132.6,1.181787652,"4,151.4",156.7,,http://www.rail-transit.com/project/show.php?itemid=647,http://www.zgjssw.gov.cn/shixianchuanzhen/nanjing/202102/t20210209_6976410.shtml,,,
CN,Nanjing,Line 4,Line 4 Phase 1,2004,2015,0,43.9,95%,41.7,,,,117,,"20,070.00",CNY,2010,0.3,6021.00,137.2,1.468563121,"8,842.2",201.4,,https://www.163.com/dy/article/EDJQN1JG0511K4OT.html,https://www.sohu.com/a/237588900_683466,,,
CN,Nanjing,Line 2,Line 2 Phase 1,2005,,0,21.63,88%,19.11,,,18,138,,"10,450.00",CNY,2005,0.352,3678.40,170.1,1.639677419,"6,031.4",278.8,,http://www.gov.cn/jrzg/2005-12/28/content_140207.htm,https://www.chinanews.com.cn/n/2003-01-14/26/263383.html,,,
CN,Nanjing,Line S6,Line S6,2021,,0,26.313,62%,16.26,,,13,117,,"20,799.00",CNY,2021,0.2390,4970.96,188.9,1.181787652,"5,874.6",223.3,,http://www.rail-transit.com/project/show.php?itemid=145,https://news.suning.com/wtoutiao/witem2_5470123473.html,,,
CN,Nanning,Line 1,Line 1 Phase 1,2011,2016,0,32.1,100%,32.1,,,25,117,,"19,800.00",CNY,2014,0.266,5266.80,164.1,1.352684002,"7,124.3",221.9,,https://kknews.cc/society/va42lel.html,,,,
CN,Nanning,Line 2,Line 2 Phase 1,2014,2017,0,21.2,100%,21.2,,,18,117,,"15,540.00",CNY,2016,0.251,3900.54,184.0,1.334248584,"5,204.3",245.5,,http://gx.sina.com.cn/news/gx/2014-01-01/00277609.html?from=gx_cnxh,,,,
CN,Shanghai,Line 12,Line 12 West Extension,2022,,0,17.3,100%,17.3,,,6,184,,"17,630.00",CNY,2021,0.2390,4213.57,243.6,1.181787652,"4,979.5",287.8,,seetao.com/details/179710.html,,,,
CN,Shanghai,Line 18,Line 18,2016,2021,0,36.85,100%,36.85,,,26,138,,"45,937.00",CNY,2019,0.2380,10933.01,296.7,1.252572783,"13,694.4",371.6,,http://www.rail-transit.com/project/show.php?itemid=281,,,,
CN,Shenyang,Line 1 and 2,Line 1 and 2 Phase 1,2005,,0,55.07,100%,55.07,,,43,117,,"24,685.00",CNY,2005,0.352,8689.12,157.8,1.639677419,"14,247.4",258.7,,http://www.symtc.com/content.php?5894,,,,
CN,Shenyang,Line 9,Line 9 Phase 1,2012,2020,0,29.2,100%,29.2,,,23,117,,"17,971.00",CNY,2016,0.251,4510.72,154.5,1.334248584,"6,018.4",206.1,,http://www.symtc.com/content.php?5894,,,,
CN,Shenyang,Line 10,Line 10 Phase 1,2012,2020,0,49.9,100%,49.9,,,37,117,,"29,710.00",CNY,2016,0.251,7457.21,149.4,1.334248584,"9,949.8",199.4,,http://www.symtc.com/content.php?5894,,,,
CN,Shenzhen,Shenhui,Shenhui Dapeng Branch ICR,2021,,1,39.4,100%,39.4,,,6,184,,"23,620.00",CNY,2021,0.2390,5645.18,143.3,1.181787652,"6,671.4",169.3,,http://www.rail-transit.com/project/show.php?itemid=545,,,,
CN,Shenzhen,Guangzhou-Dongguan-Shenzhen Regional Rail,Guangzhou-Dongguan-Shenzhen Regional Rail South Extension,2021,,1,15.15,100%,15.15,,,3,184,,"11,900.00",CNY,2021,0.2390,2844.10,187.7,1.181787652,"3,361.1",221.9,,http://www.rail-transit.com/project/show.php?itemid=541,,,,
CN,Shenzhen,Shenhui,Shenhui Mainline ICR,2021,,1,58.738,100%,58.738,,,11,184,,"51,750.00",CNY,2021,0.2390,12368.25,210.6,1.181787652,"14,616.6",248.8,,http://drc.gd.gov.cn/xmgs/content/post_3719459.html,,,,
CN,Shenzhen,Line 10,Line 10,2015,2020,0,29.54,100%,29.54,,,24,184,,"28,799.00",CNY,2018,0.237,6825.36,231.1,1.275269108,"8,704.2",294.7,,http://www.rail-transit.com/project/show.php?itemid=299,,,,
CN,Shenzhen,Line 3,Line 3 Phase 3 North Ext,2011,2020,0,9.4,0%,0,,,7,117,,"6,800.00",CNY,2016,0.251,1706.80,181.6,1.334248584,"2,277.3",242.3,,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201509/W020190910670552487617.pdf,,,,
CN,Shenzhen,Line 3,Line 3 Phase 3 North Ext (Phase 4),2020,2022,0,9.35,79%,7.42,,,7,117,,"10,785.00",CNY,2020,0.2390,2577.62,275.7,1.237308306,"3,189.3",341.1,,https://zfxxgk.ndrc.gov.cn/web/iteminfo.jsp?id=16961,,,,
CN,Shenzhen,Line 5,Line 5 West Extension,2019,,0,2.88,100%,2.88,,,3,138,,"4,050.00",CNY,2019,0.2380,963.90,334.7,1.252572783,"1,207.4",419.2,,http://www.rail-transit.com/project/show.php?itemid=346,,,,
CN,Shenzhen,Phase 1,Phase 1 Expansion (Line 1 and 4),1998,2004,0,21.446,100%,21.446,,,19,138,,"11,500.00",CNY,2001,0.368,4232.00,197.3,1.808181818,"7,652.2",356.8,,https://www.szmc.net/jituagaikuang/tourongziyewu/tourongziqingkuang/,,,,
CN,Suzhou,Line 5,Line 5,2020,,0,44.1,99%,43.6,,,34,117,,"28,308.00",CNY,2020,0.2390,6765.61,153.4,1.237308306,"8,371.1",189.8,,http://www.rail-transit.com/project/show.php?itemid=293,,,,
